id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
50783244,"Pension Nossek  Single Room with Shower, Privat WC in Corridor",410304110,Pension,,Innere Stadt,48.20931,16.3696,Private room,109,1,4,2022-08-15,1.05,6,358,4,
50787023,Jimmy's Apartments Lory (2-Bedroom Suite Balcony),151274765,Jimmys,,Simmering,48.17672,16.408747,Entire home/apt,168,2,6,2022-07-20,0.43,17,341,5,
51076728,Wohnung in musikalischem Stil mitten in Wien,151926955,Florian,,Rudolfsheim-Fnfhaus,48.19546,16.33889,Entire home/apt,50,1,63,2022-08-26,5.04,5,126,61,
50787406,City Retreat 1010 Vienna,32507246,Pia,,Innere Stadt,48.20953,16.37607,Entire home/apt,119,2,29,2022-09-04,2.64,1,75,29,
51077805,Charming flat with balcony in central & quiet area,26485769,Bella,,Rudolfsheim-Fnfhaus,48.18707,16.33552,Entire home/apt,69,2,1,2022-06-26,0.38,1,9,1,
50790159,Space Homes - City Center (Capsule 10),368444428,Markus,,Leopoldstadt,48.2131,16.3853,Private room,51,1,61,2022-08-14,4.27,25,275,44,
51098867,The Hub Vienna - Spacious apartment near Belvedere,27775775,Rene,,Wieden,48.18899,16.37431,Entire home/apt,152,1,81,2022-09-03,6.01,61,45,74,
50790604,Lovely studio apt in best location with balcony,13108021,Kasia,,Leopoldstadt,48.22442,16.40583,Entire home/apt,74,2,47,2022-08-21,3.34,2,295,37,
50791829,"Zentrale ruhige, helle100m2 Wohnung nähe Parlament",403244815,Edit,,Josefstadt,48.20691,16.35281,Entire home/apt,114,7,4,2022-08-29,1.97,2,267,4,
51101495,Studio near Siemens and Metro U/6 Floridsdorf,4034068,Philipp,,Floridsdorf,48.25768,16.40734,Entire home/apt,52,2,4,2021-10-17,0.29,12,102,2,
50800611,room in a shared flat in Vienna (July-August),314467656,Teresa,,Josefstadt,48.21456,16.35489,Private room,14,50,0,,,1,35,0,
51104699,Classic Modern Flat (near downtown 15 Minute),412019839,Zheng Juan,,Brigittenau,48.22894,16.37056,Entire home/apt,56,2,42,2022-08-19,3.07,1,80,34,
50809497,City-Apartment with terrace and view,123788658,Markus,,Mariahilf,48.19105,16.35176,Entire home/apt,94,4,28,2022-08-26,2.00,1,24,17,
51105552,Farmer's Market Vienna - Studio Apartment Top 22,26147097,Relax Apartments,,Ottakring,48.20925,16.33303,Entire home/apt,85,1,5,2022-03-14,0.36,4,114,2,
50817630,Urban jungle flat,5186449,Franziska,,Neubau,48.20711,16.34152,Entire home/apt,140,2,5,2022-09-03,0.39,1,0,4,
51105731,Farmer's Market Vienna - Studio Apartment Top 30,26147097,Relax Apartments,,Ottakring,48.20755,16.33358,Entire home/apt,85,1,12,2022-05-01,0.94,4,125,11,
51114968,~La VIE en ROSÉ~,413626419,Alvina,,Leopoldstadt,48.22159,16.37361,Entire home/apt,51,2,61,2022-09-03,4.39,4,332,47,
51117020,Exclusive Apartment - next to metro U1,54301002,Pia,,Favoriten,48.17043,16.3784,Entire home/apt,61,2,47,2022-09-03,3.40,25,333,39,
50818793,Cozy Room wth your own kitchen 2min to underground,39677412,Olga,,Ottakring,48.21132,16.33629,Private room,29,1,17,2021-10-29,1.18,7,0,6,
50821551,Leo’s Apartment in Vienna City center,276955129,Nikola,,Landstra§e,48.19407,16.40504,Entire home/apt,82,2,39,2022-09-09,10.83,5,305,39,
50821640,Central Penthouse Holiday-Let in Vienna,270734472,Max,,Innere Stadt,48.20135,16.37383,Entire home/apt,274,1,20,2022-09-10,1.42,2,65,17,
51118106,Villa Kunterbunt,92681249,Angela,,Leopoldstadt,48.21804,16.40161,Entire home/apt,69,2,8,2022-05-01,0.65,1,10,7,
51132025,Wohnung in Wien,413796516,Gottfried Pegler,,Floridsdorf,48.27675,16.40612,Entire home/apt,110,1,4,2022-07-03,0.37,1,318,4,
50826569,City Center Rooftop with Terrace - parva maris,136577858,Diana,,Innere Stadt,48.21614,16.36768,Entire home/apt,140,2,69,2022-09-08,5.04,3,81,61,
51134517,Rooftop terrace with pool / central location,204194161,Wolfgang,,Landstra§e,48.194771,16.411165,Entire home/apt,103,2,32,2022-09-10,5.85,1,132,32,
50827550,City Center Rooftop with Terrace - parva oasis,136577858,Diana,,Innere Stadt,48.21425,16.3692,Entire home/apt,134,2,78,2022-09-09,5.56,3,79,65,
51144106,Central Room in nightlife area of Vienna,413893537,Daniel,,Mariahilf,48.198376,16.360451,Private room,55,1,70,2022-09-11,5.06,1,25,63,
50827798,"Beautiful, sunny apartment in Vienna",55549709,Zeta,,Brigittenau,48.23367,16.37026,Entire home/apt,30,90,0,,,1,285,0,
50828092,City Center Rooftop - denique,136577858,Diana,,Innere Stadt,48.21473,16.36751,Entire home/apt,115,2,72,2022-09-07,5.23,3,66,65,
51165348,Snuggly artistroom  in the city center of Vienna,71644236,Sophia,,Alsergrund,48.22683,16.35564,Private room,21,2,1,2021-08-03,0.07,2,0,0,
50828749,Apartment near Prater Gardens & Danube Canal,410894467,Susana,,Leopoldstadt,48.21402,16.38902,Entire home/apt,45,90,0,,,1,333,0,
51173157,Zimmer in Altbauwohnung Augarten- Nähe,50504137,Bernhard,,Brigittenau,48.22768,16.36994,Private room,69,7,1,2021-12-22,0.11,1,0,1,
50829713,Jimmy's Apartments Lory (Deluxe 1-Bedroom Balcony),151274765,Jimmys,,Simmering,48.17781,16.40853,Entire home/apt,108,2,42,2022-08-22,2.99,17,349,33,
50833842,Charming rooftop apartment in Rochusmarkt area,7401459,Julia,,Landstra§e,48.19951,16.39487,Entire home/apt,150,2,4,2022-06-14,0.30,1,338,3,
51179829,Doppelzimmer im gemütlichen Aparthotel in Wien,410983020,Apart Hotel,,Landstra§e,48.18452,16.4089,Shared room,102,1,1,2022-05-14,0.25,4,346,1,
51183574,Dreibettzimmer im gemütlichen Aparthotel,410983020,Apart Hotel,,Simmering,48.18238,16.40754,Shared room,133,1,1,2022-03-26,0.18,4,346,1,
50836941,New Balcony! ☆ Quiet 2 BR ☆ Kitchen☆ Near Downtown,97275819,Raphael,,Hernals,48.21376,16.3394,Entire home/apt,80,1,57,2022-08-22,4.02,29,360,46,
51183632,Familienzimmer im gemütlichen Aparthotel,410983020,Apart Hotel,,Simmering,48.1846,16.4076,Shared room,50,1,3,2022-04-03,0.47,4,254,3,
50837765,Einzelzimmer im gemütlichen Aparthotel in Wien,410983020,Apart Hotel,,Simmering,48.18396,16.40782,Shared room,80,1,1,2021-08-18,0.08,4,346,0,
50847327,Terrassentraum nähe Mariahilferstraße,29999771,Dominik,,Mariahilf,48.19041,16.34112,Entire home/apt,190,2,0,,,1,0,0,
51185140,"Neubau Studio w/ Elevator, nr shops, Metro U3, U6",385064248,Blueground,,Neubau,48.2060031855854,16.34236871583687,Entire home/apt,86,30,0,,,209,337,0,
50847898,Pyramide Balcony 1,411072483,Younan,,Floridsdorf,48.26959,16.44019,Entire home/apt,150,2,10,2022-08-31,0.76,3,335,9,
50860409,Modern spacious apartment close to the centre,351461837,Aleksandar,,Margareten,48.18897,16.34772,Entire home/apt,68,2,29,2022-05-28,2.38,1,0,29,
51188571,Zeus Design Apartment near Schönbrunn Palace ※22,66040140,Sascha & Marina,,Penzing,48.19857,16.307505,Entire home/apt,81,1,52,2022-09-05,3.76,33,337,44,
51188653,Cozy 2 room apartment in the heart of Vienna,20965666,Muriel Luisa,,Josefstadt,48.20865,16.34829,Entire home/apt,70,2,11,2022-08-18,1.14,1,0,11,
50863205,A private room close to the city center,90490597,Tomas,,Josefstadt,48.20984,16.34936,Private room,44,3,10,2022-08-26,0.78,1,0,9,
50868817,Your little home in Vienna,169167637,Julia,,Landstra§e,48.188,16.39896,Entire home/apt,64,60,7,2021-09-27,0.57,1,12,6,
51189844,The Mini Studio Vienna,66040140,Sascha & Marina,,Favoriten,48.17278,16.39401,Entire home/apt,70,1,38,2022-09-11,2.75,33,343,26,
51202776,Libra Boutique Vienna Apartment 9-10,236355837,Elvis,,Hernals,48.21471,16.32795,Entire home/apt,103,1,57,2022-09-04,4.30,9,311,55,
50874321,Small room near main station and Belvedere castle,399620921,Trang,,Wieden,48.18748,16.37834,Private room,30,1,23,2022-09-07,1.64,2,0,20,
51203757,Libra Boutique Sweet Apartment 4,236355837,Elvis,,Hernals,48.21475,16.32625,Entire home/apt,72,1,51,2022-09-04,3.81,9,303,47,
50884008,Big Room in top renovated flat near Danube River,341379065,Bulldog Real Estate,,Leopoldstadt,48.20376,16.39815,Private room,19,30,0,,,23,316,0,
51204125,Libra Boutique attractive Apartment 3,236355837,Elvis,,Hernals,48.21478,16.3268,Entire home/apt,72,1,42,2022-08-26,3.26,9,304,40,
51204325,Libra Boutique Chic Apartment 1,236355837,Elvis,,Ottakring,48.21329,16.3281,Entire home/apt,68,1,40,2022-09-09,3.10,9,310,37,
50884617,Three room apartment in central Vienna,244282043,Andja,,Margareten,48.1864,16.3486,Entire home/apt,60,7,4,2022-08-30,2.73,1,0,4,
50888368,Drovers' Road: Balcony Home in Quiet Area,151869337,Vienna Invites,,Floridsdorf,48.25998,16.43354,Entire home/apt,92,28,8,2022-09-01,0.60,37,135,7,
51206431,Ein-Zimmer-Apartments mit Blick auf den Dom,414241532,Dominiko,,Innere Stadt,48.20999,16.37225,Entire home/apt,171,1,8,2022-08-20,0.67,3,239,8,
50889092,"Donaustadt 2BR w/ Elevator, Doorman, nr U1 & UN HQ",385064248,Blueground,,Donaustadt,48.2361558,16.4127525,Entire home/apt,175,30,0,,,209,0,0,
51206513,Kleines Zwei-Zimmer-Apartment im Herzen von Wien,414241532,Dominiko,,Innere Stadt,48.20874,16.37206,Entire home/apt,171,1,2,2022-01-01,0.19,3,182,2,
51206565,Große Zwei-Zimmer-Apartments mit Blick auf den Dom,414241532,Dominiko,,Innere Stadt,48.21053,16.37184,Entire home/apt,209,1,35,2022-09-09,3.34,3,206,35,
50889643,Wohnung Wien Zentrum,411467195,Michael,,Leopoldstadt,48.220509,16.387686,Entire home/apt,53,1,32,2022-09-02,5.08,1,204,32,
51207421,"Wieden 1BR w/ Balcony, Gym, Elevator, nr U-Bahn",385064248,Blueground,,Favoriten,48.1853004,16.3826486,Entire home/apt,118,30,1,2021-09-10,0.08,209,345,0,
50890438,✔ Authentic stylish apartment 48 m² in calm district area - Meidling,424253159,Olena,,Meidling,48.18301,16.34006,Entire home/apt,124,1,31,2022-08-10,2.27,5,311,26,
50890607,Precious apartment in calm district area,424253159,Olena,,Meidling,48.18276,16.34116,Entire home/apt,114,1,2,2022-07-10,0.16,5,313,2,
51208664,"Wieden 1BR w/ Balcony, Gym, Elevator, nr U-Bahn",385064248,Blueground,,Favoriten,48.1853004,16.3826486,Entire home/apt,101,30,1,2022-04-04,0.19,209,341,1,
51209383,Stylish flat / Stilvolle Wohnung in guter Lage,1302201,Mariama,,Meidling,48.18367,16.34304,Entire home/apt,44,1,14,2022-08-28,1.07,2,0,12,
51209385,"Wieden 1BR w/ Balcony, Gym, Elevator, nr U-Bahn",385064248,Blueground,,Favoriten,48.1853004,16.3826486,Entire home/apt,125,30,0,,,209,45,0,
50892794,"2 private Zimmer, 5 Minuten zu Hauptbahnhof!!",373779912,Noomi,,Landstra§e,48.192509,16.385847,Private room,40,1,3,2021-10-28,0.21,1,0,1,
51212731,Cozy room for single traveller,300524668,Claudia Thea,,Landstra§e,48.19064,16.38858,Private room,26,2,81,2022-09-04,5.86,3,228,71,
50898118,Relaxing flat with Good vibes 😎,411547731,Shideh,,Penzing,48.20687,16.2227,Entire home/apt,29,3,6,2022-03-30,0.61,1,265,6,
51214115,"SUPERHOST ❥1BR apartment, comfy and clean (5)",29748862,Osnat,,Leopoldstadt,48.22108,16.38375,Entire home/apt,84,3,34,2022-09-06,2.69,16,205,33,
50904069,Exclusive Dream Apartment in 7th District,235195974,Jonathan & Kimi,,Neubau,48.20332,16.34882,Entire home/apt,73,1,108,2022-09-08,7.94,18,36,96,
51220168,The Hub Vienna - Private room near Belvedere,27775775,Rene,,Wieden,48.18742,16.37421,Private room,46,1,3,2022-05-04,0.24,61,2,2,
50905870,Shopping & Strolling Mariahilf,24311838,Andreas,,Mariahilf,48.1923,16.34888,Entire home/apt,89,2,63,2022-09-07,4.67,3,259,56,
51220949,The Hub Vienna - Private room near belvedere,27775775,Rene,,Wieden,48.18848,16.37429,Private room,46,1,3,2022-05-04,0.25,61,5,3,
50917104,Obergeschoss in Haus in Wiener Top Gegend,411222256,Mihajela,,Liesing,48.15334,16.27946,Entire home/apt,90,1,9,2022-08-14,0.66,2,40,5,
51223434,"Classy apartment-river, park, UN, near city center",23480088,Irina,,Donaustadt,48.23466,16.41287,Entire home/apt,104,2,26,2022-08-27,1.98,1,12,24,
50925114,Vienna Residence | Compact and chic: chic apartment near the subway station Rochusgasse #6427,15935294,Vienna Residence GmbH,,Landstra§e,48.20417,16.39162,Entire home/apt,60,2,4,2022-07-04,0.30,99,335,1,
50925154,Vienna Residence | Luminous micro apartment with great view in prime location #6428,15935294,Vienna Residence GmbH,,Landstra§e,48.20212,16.39102,Entire home/apt,63,2,8,2022-08-05,0.60,99,328,6,
51223597,Wunderschöne Altbauwohnung in zentraler Lage Wien,414673686,Christian,,Wieden,48.189972,16.365593,Entire home/apt,130,2,3,2022-04-09,0.27,1,322,3,
50927269,Zimmer zu vermieten,393246095,Aleksandra,,Donaustadt,48.23886,16.45548,Private room,24,1,0,,,3,223,0,
50927703,Cute 1 bedroom apartment with best rooftop terrace,23157537,Arne,,Margareten,48.1861,16.36583,Entire home/apt,35,6,8,2022-08-01,0.61,1,0,7,
51225466,StayOver @ Jungle Paradise - 3Bedroom + Balcony,265140657,Dominik,,Hernals,48.22394,16.31497,Entire home/apt,135,2,22,2022-08-21,1.68,8,64,18,
51226491,Sky View ☆ AC ☆ Near Downtown ☆ Self Check-In,97275819,Raphael,,Ottakring,48.21312,16.33786,Entire home/apt,56,1,33,2022-08-19,2.41,29,360,27,
50930040,Green Prater City Flat,231395168,Lisa,,Leopoldstadt,48.20933,16.39867,Entire home/apt,45,28,14,2022-09-05,0.98,1,179,11,
51246862,Top equipped apartment in Vienna,50945012,Easy Flat TEAM,,Mariahilf,48.19252,16.34649,Entire home/apt,117,1,9,2022-04-10,0.89,31,342,9,
50931800,"Innere Stadt 1BR w/ Elevator, steps from Opera",385064248,Blueground,,Innere Stadt,48.2037428,16.3716555,Entire home/apt,156,30,0,,,209,73,0,
50931877,Apartment in Vienna City center,276955129,Nikola,,Favoriten,48.17238,16.37711,Entire home/apt,67,1,124,2022-09-07,8.75,5,337,101,
51246971,Smart-Apartment with outdoor area,50945012,Easy Flat TEAM,,Mariahilf,48.19254,16.346,Entire home/apt,83,1,14,2022-05-09,1.32,31,356,14,
51247087,Design and comfort in one place,50945012,Easy Flat TEAM,,Leopoldstadt,48.22367,16.37064,Entire home/apt,85,1,14,2022-08-19,1.11,31,339,13,
51247194,Vintage Design Apartment,50945012,Easy Flat TEAM,,Leopoldstadt,48.22557,16.37094,Entire home/apt,85,1,9,2022-07-19,0.74,31,317,8,
50933623,Ein Logenplatz am Himmel über Wien,55928189,Peter,,Landstra§e,48.19563,16.41132,Entire home/apt,169,2,5,2022-09-03,1.01,1,179,5,
50939284,Family Friendly 2 Bedroom Apartment #4,20154547,Sefer,,Simmering,48.16187,16.42949,Entire home/apt,188,5,0,,,4,142,0,
51247249,City apartment near Augarten and Donaukanal,50945012,Easy Flat TEAM,,Leopoldstadt,48.22593,16.37076,Entire home/apt,97,1,5,2022-06-03,0.42,31,349,5,
50945263,"Beautiful room, 15 minutes from city center",26623929,Benedikt,,Favoriten,48.17554,16.35729,Private room,25,3,2,2022-08-30,2,1,47,2,
50945795,Farmer's Market Vienna - Studio Apartment Top 2,26147097,Relax Apartments,,Ottakring,48.2091,16.33459,Entire home/apt,85,1,6,2021-10-26,0.44,4,119,2,
51247432,"Vienna Apartment Brand New,near to VIC (UNO CITY)",88962982,Eva,,Donaustadt,48.24283,16.47198,Entire home/apt,85,29,2,2022-08-28,0.31,1,290,2,
50945907,Farmer's Market Vienna - Studio Apartment Top 21,26147097,Relax Apartments,,Ottakring,48.20761,16.33431,Entire home/apt,85,1,6,2022-04-30,0.44,4,122,5,
51254818,Complete Apartment (65m2) 3rooms Perfectly Located,7865490,Gabriel,,Brigittenau,48.23957061767578,16.384660720825195,Entire home/apt,95,1,16,2022-09-08,1.26,1,78,15,
50947000,Central Maisonette/Atelier,31650695,Isabelle,,Rudolfsheim-Fnfhaus,48.19224,16.33374,Entire home/apt,80,25,3,2022-07-31,0.24,1,65,2,
51258557,Sophisticated „Altbau“ Apartment near Naschmarkt,62254674,Vanessa,,Margareten,48.18161,16.35508,Entire home/apt,60,2,5,2021-12-03,0.39,1,350,4,
50949101,SCHÖNE ZIMMER UND GROßE TERRASSE,393246095,Aleksandra,,Donaustadt,48.23332,16.45064,Private room,45,1,43,2022-09-03,3.03,3,346,31,
51273661,The Hub Vienna - Private room near belvedere,27775775,Rene,,Wieden,48.18713,16.37397,Private room,46,1,9,2022-09-01,0.75,61,2,9,
50950132,Lovely Apartment in 5th District,235195974,Jonathan & Kimi,,Margareten,48.18842,16.35176,Entire home/apt,60,1,96,2022-09-09,7.09,18,62,85,
50965614,Cozy appartm with + airport/city center connection,9808271,Oliver,,Landstra§e,48.1917,16.3884,Entire home/apt,42,3,57,2022-08-26,4.23,2,314,49,
51273846,"Room in Student Apartment + Monitor, Mouse & Keyb.",7029930,Alexander,,Brigittenau,48.23249,16.37478,Private room,19,90,4,2022-07-02,0.34,3,196,4,
51274591,Home sweet home Dragi & Maya,302177942,Dragi,,Leopoldstadt,48.22652,16.38914,Entire home/apt,78,1,15,2022-08-17,1.23,2,76,15,
50967747,Skyflats Vienna Black View,20068276,Wilfried,,Josefstadt,48.21312,16.33979,Entire home/apt,264,3,2,2022-08-26,0.16,9,300,1,
51275459,Vienna Boi Flat - med student,332249769,Izaak,,Hietzing,48.193157052987225,16.268148489743965,Private room,33,2,26,2022-09-10,1.93,1,327,20,
50968486,The BL42 // Chic★Smart★Simple // with terrace,1807636,Miriam,,Brigittenau,48.22772,16.36703,Entire home/apt,95,2,20,2022-09-04,1.45,2,314,17,
51280429,Top 07 Brandneues Apartment in Wien,415253653,Johannes,,Floridsdorf,48.26922,16.38789,Entire home/apt,70,3,21,2022-09-03,1.54,4,77,18,
50968717,Skyflats Vienna East View,20068276,Wilfried,,Ottakring,48.21262,16.33771,Entire home/apt,267,3,2,2022-06-26,0.19,9,325,2,
51293060,The Hub Vienna - Private room near belvedere,27775775,Rene,,Wieden,48.18731,16.37419,Private room,46,1,8,2022-09-08,0.67,61,3,8,
50969414,Artistic apt. between Naschmarkt & Mariahilfer Str,412238643,Ana,,Mariahilf,48.19273,16.35126,Entire home/apt,95,2,18,2022-08-26,1.37,1,269,17,
51293503,"Neubau 2BR w/ Elevator, nr shops, Metro U3, U6",385064248,Blueground,,Neubau,48.2055021,16.3412338,Entire home/apt,132,30,0,,,209,253,0,
51294559,ELEGANT APARTMENT No. 10 - near Schoenbrunn Palace,60244318,Arce Statera,,Penzing,48.192799,16.316322,Entire home/apt,84,2,24,2022-08-17,1.79,7,365,18,
51294833,ELEGANT APARTMENT No. 11 - near Schoenbrunn Palace,60244318,Arce Statera,,Penzing,48.19197,16.31514,Entire home/apt,110,2,18,2022-09-03,1.35,7,360,14,
50970621,"Schöne, helle Wohnung mit Weitblick Wien 7. Bezirk",409309674,Elisabeth,,Neubau,48.20579,16.33784,Entire home/apt,50,5,11,2022-09-06,0.94,1,249,11,
50972923,Schöne Eigentumswohnung in super Lage,85085192,Maria Josefina,,Brigittenau,48.24306,16.37752,Entire home/apt,51,3,35,2022-08-25,2.87,1,55,35,
51295210,Lovely Studio near Naschmarkt,300246929,Christian,,Mariahilf,48.19735,16.35775,Entire home/apt,89,1,26,2022-08-10,1.92,16,161,23,
51301351,"⍟City Apartment+Netflix⍟
Next to Hauptbahnhof",450691128,Mario,,Favoriten,48.1843,16.37685,Entire home/apt,59,1,46,2022-09-07,3.97,48,170,46,
51302449,Terrassen Apartment bei der Staatsoper- Naschmarkt,47034279,Eva & Friends,,Wieden,48.19907,16.36659,Entire home/apt,135,2,37,2022-09-03,2.78,23,336,34,
50976600,Spacious Apartment for Families and Professionals,369412160,Petrina,,Donaustadt,48.26002,16.44442,Entire home/apt,185,3,29,2022-09-04,2.10,1,308,24,
51307220,Wunderschönes Apartment mitten in Wien,1986875,Aron,,Leopoldstadt,48.22041,16.38089,Entire home/apt,81,3,21,2022-09-03,1.90,1,152,21,
50984356,"MODERN spacious, 2 BEDROOM, FREE PARKING",411847099,Marlene,,Favoriten,48.16989,16.37273,Entire home/apt,141,2,10,2022-07-20,0.73,1,55,3,
50984759,Top 3,403623328,Christoph,,Ottakring,48.21709,16.31383,Entire home/apt,140,2,13,2022-08-07,0.92,2,81,5,
51315831,The Hub Vienna - Rooftop apartment with great view,27775775,Rene,,Wieden,48.189,16.37541,Entire home/apt,72,1,81,2022-09-07,6.36,61,71,75,
50985385,central & cosy bedroom in shared flat,369206296,Sara Maria,,Ottakring,48.21296,16.32762,Private room,39,30,23,2022-08-14,1.65,2,147,17,
51315943,The Hub Vienna - SPECTACULAR CITY VIEW,27775775,Rene,,Wieden,48.18907,16.37479,Entire home/apt,72,1,90,2022-09-08,7.34,61,48,89,
51347654,2 Zimmer in einer  4er wg,288485319,Sophia,,Neubau,48.19982,16.34432,Private room,83,1,8,2022-09-05,0.60,1,81,6,
51319122,Writers flat in very best area,65876843,Markus,,Alsergrund,48.21782,16.36079,Entire home/apt,58,4,5,2022-08-20,0.60,1,3,5,
51348634,2 Zim. Wohnung in Hernals,248809811,Laura,,Ottakring,48.22016,16.32046,Entire home/apt,55,2,0,,,1,349,0,
51361164,Zeus Design Apartment Vienna ※ 15,66040140,Sascha & Marina,,Rudolfsheim-Fnfhaus,48.19823,16.32819,Entire home/apt,81,1,64,2022-09-09,4.78,33,323,59,
51320321,Amazing View ☆ AC ☆ Near Downtown ☆ Self Check-In,97275819,Raphael,,Ottakring,48.21186,16.33842,Entire home/apt,61,1,52,2022-08-26,3.81,29,360,45,
51363446,"Modern, 1 bedroom loft with a stunning view",380439575,Elijah,,Donaustadt,48.2141,16.44196,Entire home/apt,77,2,32,2022-09-02,2.42,1,343,24,
51321744,Villa Rica,162755239,Victoria,,Penzing,48.19817,16.29189,Private room,45,1,16,2022-07-20,1.23,2,158,13,
51364674,Kardinal Studios 1,349129614,Iliana,,Landstra§e,48.19555,16.40021,Entire home/apt,74,1,14,2022-07-13,1.15,5,293,14,
51337153,Studio Apartment mit Terrasse 30m² - 3,43323159,Christiano,,Favoriten,48.17819,16.38272,Entire home/apt,42,31,1,2022-05-11,0.24,11,301,1,
51365690,Kardinal Studios 2,349129614,Iliana,,Landstra§e,48.1934,16.40076,Entire home/apt,64,1,7,2022-06-20,0.65,5,292,7,
51339360,Standard Apartment 1,43323159,Christiano,,Favoriten,48.17779,16.38249,Entire home/apt,125,1,0,,,11,358,0,
51340074,100m² Vienna city loft,172329935,Andreas,,Alsergrund,48.21524,16.36245,Entire home/apt,68,28,4,2022-08-31,0.55,1,127,4,
51367641,Charming Studio in Vienna 🇦🇹,361228658,Tanja,,Landstra§e,48.19053,16.38883,Entire home/apt,82,3,20,2022-09-03,1.59,1,328,19,
51341408,"Haus ""Johnstrasse"" - Wohnung 20",252955210,Victor,,Rudolfsheim-Fnfhaus,48.19987,16.32121,Entire home/apt,51,4,40,2022-09-05,2.96,15,56,35,
51380533,Leopoldau for 4 persons,101614640,Daniel - Interhome Group,,Floridsdorf,48.262413,16.43339,Entire home/apt,15,1,1,2022-07-23,0.58,18,315,1,
51723808,Next to 1st district & Naschmarkt w/ AC & balcony,5647750,Aleks & Team,,Wieden,48.19592,16.36251,Entire home/apt,90,30,9,2022-07-10,0.74,3,181,9,
51732013,"ruhige 2 Zi, getrennt begehbar, WG, direkt bei 39A",408871160,Astrid,,Dbling,48.24936,16.32474,Entire home/apt,60,5,1,2022-06-30,0.40,2,223,1,
51381337,"Central, cozy apartment ideal for vacations!",123934899,Benjamin,,Josefstadt,48.21397,16.35248,Entire home/apt,91,3,4,2022-08-20,0.33,1,139,3,
51740983,Luxury Suite Mariahilf top 19,8632750,Andreas,,Mariahilf,48.19674,16.3491,Entire home/apt,87,1,9,2022-08-17,0.91,77,308,9,
51742603,Rooftop Vienna Opera,300246929,Christian,,Innere Stadt,48.20385,16.37041,Entire home/apt,130,1,16,2022-06-30,1.25,16,314,15,
51385227,F&F (Flexible Check-in&Free Breakfast)in Cozy flat,416142112,Leyla,,Mariahilf,48.19022,16.34994,Shared room,25,1,30,2022-04-14,2.31,1,0,26,
51763299,Apartment Philip Vienna,416038388,Elke,,Favoriten,48.174,16.36317,Entire home/apt,62,2,20,2022-08-28,1.64,3,300,20,
51395281,"tiny cosy room with bathroom in a house, parking",182406604,Martina,,Liesing,48.149452,16.326445,Private room,58,2,21,2022-07-23,1.63,1,287,20,
51764225,PROSI 47 - COZY CITY CENTRE Apartment,305284148,Greshma,,Neubau,48.20144,16.33752,Entire home/apt,69,1,47,2022-08-29,3.71,4,76,46,
51765084,Appartamento Isabella in centro a Vienna,238199068,Davide,,Wieden,48.19758,16.365,Entire home/apt,100,1,5,2022-01-06,0.40,2,195,4,
51399591,2. Imperial Sisi Residence-Concept Style Apartment,122841683,Agata,,Ottakring,48.21409,16.31364,Entire home/apt,65,2,6,2022-08-10,0.56,3,154,6,
51406992,8 min to the center-next to metro U1  Enjoy Vienna,365758588,Derya,,Favoriten,48.18017,16.36798,Private room,28,2,4,2022-07-06,0.49,4,85,4,
51765909,bright room in artsy flat close to city center,53549439,Gerti,,Margareten,48.18331,16.35148,Private room,55,1,100,2022-08-31,8.38,3,50,100,
51766392,Peaceful & Connected - Big apartment with balcony,27775775,Rene,,Floridsdorf,48.25694,16.40769,Entire home/apt,49,1,51,2022-09-05,4.14,61,329,50,
51407363,Schöne Altbauwohnung neben Stadthalle,359486111,Jona,,Ottakring,48.20614,16.32844,Entire home/apt,51,2,8,2022-08-08,0.67,2,339,8,
51766826,Design Apartment Quartier BELVEDER,151062999,Мikka,,Favoriten,48.1771,16.38774,Entire home/apt,87,20,0,,,4,315,0,
51408003,Schöne Altbauwohung in Hernals,309248639,Martina,,Hernals,48.21784,16.32091,Entire home/apt,59,1,0,,,1,164,0,
51780002,Junior Suite with A/C near Metro U Messe,4034068,Philipp,,Leopoldstadt,48.22049,16.40904,Entire home/apt,63,2,9,2022-08-07,0.73,12,80,8,
51783010,New Balcony! ☆ Quiet 2 BR ☆ Kitchen☆ Near Downtown,97275819,Raphael,,Ottakring,48.21368,16.33801,Entire home/apt,80,1,39,2022-08-26,3.06,29,360,37,
51793763,Rooftop Apartment 15min to downtown & free Parking,90496312,Thomas,,Ottakring,48.20992,16.30929,Entire home/apt,109,2,21,2022-08-29,1.66,1,235,18,
51416273,Schöne und ruhige Altbauperle im Zentrum Wiens,2864657,Bettina,,Leopoldstadt,48.22353,16.40232,Entire home/apt,79,2,25,2022-08-28,1.94,1,195,23,
51416725,Lichtdurchflutetes charmantes Altbauzimmer,91346997,Mirjam,,Landstra§e,48.20996,16.39284,Private room,29,2,20,2022-08-09,1.50,1,2,11,
51814064,Neue Dachterrassenwohnung mit eigener Terrasse,46137450,Mario,,Rudolfsheim-Fnfhaus,48.193817,16.337118,Entire home/apt,200,2,18,2022-09-04,1.68,1,347,18,
51419997,"Private Bathroom in shared Apartment, 8 district",341379065,Bulldog Real Estate,,Josefstadt,48.2136,16.34597,Private room,21,58,0,,,23,288,0,
